Date,Username,Tweet
2017-08-23 12:30:00+00:00,ttpaivat,"#ttpaivat 12.9. luvassa 2 popup-seminaaria, joissa on mielenkiintoista asiaa tiiviisti pakattuna! Aiheina mm. #digi, #terveys #johtaminen https://t.co/mccSiKdYAt"
2017-08-21 09:46:26+00:00,MaruTuo,Työterveyspäivien POP UP-seminaarissa aiheina #innovaatiot ja #terveys tule mukaan https://t.co/YEPld8sgoy #ttpaivat #työterveyshuolto #digi https://t.co/TxmCmVzLGa
2017-08-18 08:30:34+00:00,meruhealth,Varhaista äitiyttä suojeltava masennukselta https://t.co/scMD7dFpjM #sote #masennus #digiterveys #työterveys
2017-08-18 08:28:40+00:00,meruhealth,Työterveyshuolto voi tukea masennuspotilaan työkykyä https://t.co/A4J8yMPMzW #työterveys #masennus #sote #digiterveys
2017-08-15 11:52:49+00:00,EeroLukin,Mobiilipelaamalla huippukuntoon - digitaalinen ja fyysinen yhdistyvät Fitness Villagessa #terveys #urheilu #digi https://t.co/EXL0GQnzaR
2017-07-24 12:52:07+00:00,digiterveys,"Aamulenkki hillitsee #ruokahalua ja  vaikuttaa edullisesti #kehonkoostumus iltalenkkiä tehokaammin.
https://t.co/Gt8IDqHgZ1 https://t.co/mbBR2VAxRR"
2017-07-24 09:54:49+00:00,digiterveys,"Tutkimus todisti todeksi! Geenitestituloksen hyödyntäminen motivoi positivisesti.
Tilaa oma geenitestisi täältä https://t.co/7fDbaOgPZe https://t.co/z5sUPgxiF0"
2017-07-24 09:39:29+00:00,digiterveys,"#geenitestituloksen hyödyntäminen hyvinvointivalmennuksessa motivoi positivisesti: #kehonpaino #vyötärönympärys
 https://t.co/KWDR3Xilmz https://t.co/1QgJdPNNx8"
2017-07-24 08:22:42+00:00,LRasku,@PunainenRisti veripalvelu ottaa käyttöön sähköisen terveyskyselyn loppuvuodesta #digi #terveys #verenluovutus  https://t.co/PdYewCHVHC
2017-07-14 12:09:17+00:00,digiterveys,"#sykevaihtelu voi lisääntyä sekä rankan harjoittelun että palautusjakson johdosta #tulkitse #sykevaihtelua #huolella
https://t.co/yDfpVsfgFm"
2017-07-14 09:19:23+00:00,ankkujalonen,"Liiku, venyttele, seiso välillä, tsekkaa säädöt! Muista #ergonomia #älypuhelin kanssa 👌#terveys #työhyvinvointi #some #elämänturvaajat #digi https://t.co/6PMvhRd8am"
2017-07-11 19:29:02+00:00,digiterveys,"Tuliko syötyä liian tuhti lounas? Ei huolta. Säännöllinen #liikunta hillitsee #ruokahalu ja energian saantia.
https://t.co/wTGzYqDvLC"
2017-07-06 20:39:15+00:00,seija_seija,Nykytekniikka motivoi myös vanhempia ihmisiä liikkumaan. #digi #liikunta #hyvinvointi #terveys https://t.co/exU7XuydRs
2017-07-05 13:01:07+00:00,EeroLukin,".@Tekesfi rahoittaa hanketta, jossa HUS ja 15 ICT-yritystä muodostavat ekosysteemin #teknologiavienti #digiterveys https://t.co/tugzEmfrfn"
2017-07-05 10:00:11+00:00,dogetalist,saa enempää etänä? Kysyin. #lääkäri #terveydenhuolto #digiterveys
2017-07-04 08:48:45+00:00,NRouhiainen,".@Tekesfi rahoittaa hanketta, jossa HUS ja 15 ICT-yritystä muodostavat ekosysteemin #teknologiavienti #digiterveys https://t.co/QygjFGHhtW"
2017-07-04 06:27:27+00:00,MikaLautanala,".@Tekesfi rahoittaa hanketta, jossa HUS ja 15 ICT-yritystä muodostavat ekosysteemin #teknologiavienti #digiterveys https://t.co/j90L57osZm"
2017-07-03 11:32:54+00:00,TomiJKorhonen,".@Tekesfi rahoittaa hanketta, jossa HUS ja 15 ICT-yritystä muodostavat ekosysteemin #teknologiavienti #digiterveys https://t.co/O3KjuupM8K"
2017-07-03 06:59:23+00:00,Muumimamma,"HUS käynnistää digitaalisen terveyden ja hyvinvoinnin #ekosysteemi'n, @Tekesfi rahoittaa #digiterveys   https://t.co/Eq39VodzwS"
2017-06-30 19:09:53+00:00,sallatahtinen,Mahtavaa! @innofactor mukana #HUS'in johtamassa digitaalisen terveyden ja hyvinvoinnin #ekosysteemi'ssä! #terveysteknologia #digiterveys https://t.co/OPnOp6l0rt
2017-06-27 16:03:50+00:00,janivilpponen,@AkiraRopo @_pekko_ Pekko ja #digiterveys rokkaa
2017-06-20 06:31:09+00:00,JarmoPkknen,Onko meillä kyvykkyyttä rakentaa datalla hyvinvointia? #LVM #Suomi #digi #hyvinvointi #terveys webcast alkamassa:  https://t.co/5sRAk89kv3
2017-06-16 13:08:36+00:00,digiterveys,"#liikunta oppitunnilla 10 min/päivä lisäsi lapsilla tehtäviin paneutumista. Toimisi myös aikuisilla #kävelypalaverit
https://t.co/QQQGMTmBsf"
2017-06-12 09:38:08+00:00,k2tre,"Ketä johtajan pitää auttaa ensin? @_pekko_ #Digiterveys #kauppakamarilehti 
https://t.co/nYC8TPWCAq https://t.co/YrxBhw1o56"
2017-06-12 06:05:15+00:00,AkiraRopo,"Ketä johtajan pitää auttaa ensin? @_pekko_ #Digiterveys #kauppakamarilehti 
https://t.co/6hJyFf3TbX https://t.co/wvEUMs8NDv"
2017-06-11 14:43:39+00:00,digiterveys,"#Istuminen #tauottaminen työpäivän erityisen hyödyllistä jos huono #kunto, hyvä kunto suojaa istumisen haitallisilta vaikutuksilta. https://t.co/QNkHXm0mcG"
2017-06-10 08:53:11+00:00,digiterveys,"Jo kahden viikon #HIIT tai # hölkkäharjoitteu vaikuttaa sydämeen suotuisasti. Pääasia että tossu liikkuu.
https://t.co/pxfAd4EaqB"
2017-06-03 03:36:20+00:00,heikki_saxen,Mona Mannevuon kolumni: Soten myötä saat omahoitaa itsesi kunnon kansalaiseksi https://t.co/RQBAWLnSkn #sote #digiterveys #tietosuoja
2017-06-02 08:43:34+00:00,pivi_ttl,"@senatorantti digiterveys miljardicase Suomella, sotesta alusta, koppia tilaisuudesta @tyoterveys @alueuudistus https://t.co/vyAGuaI2e0"
2017-06-02 06:29:29+00:00,k2tre,"Jotain vanhaa, uutta, lainattua, sinistä.. @Tilapit #Heltti #muutos 
#kkaamu #digi #terveys ☕️🏥☀️ https://t.co/HMQBcAspdW"
2017-06-02 05:39:36+00:00,AkiraRopo,"Kesäkuun ☕️ #kkaamu @HelttiHealthy käynnissä, #tekoäly @TeroOjanpera
#älyterveys @Tilapit 
#digiterveys @JonneSeppa 
#täystupa #Tampere https://t.co/sWMhtZDHv1"
2017-06-01 18:34:30+00:00,digiterveys,Toimisi varmasti myös aikuisilla #kasvikset https://t.co/ycg0pFpiaI
2017-05-29 18:43:14+00:00,lasleh,Terveyssovellusten markkinat kuin ihmelääke­kauppiaiden villi länsi... tutkimus auttaisi. #terveys #digi https://t.co/sDJDqFCMLe
2017-05-27 16:26:25+00:00,Energiatutka,@MarinPii @mattiwaananen #digiterveys*den kehittäminen on samalla tasolla kuin suomalaisen lainsäädännön valmistelu. https://t.co/sHOnwnWSas
2017-05-27 09:20:54+00:00,Liiketta,Digiterveys kokonaisvaltainen #hyvinvointiohjelma - #Digiterveys #terveys #hyvinvointi https://t.co/jGj1NgIcTQ
2017-05-24 10:25:27+00:00,hanna_tamminen,"Smart Tampere -visio = älykäs teollisuus, terveys, hallinto, liikkuminen, infra, rakennukset, koulutus. Wau! @petrinykanen #5G2017 #digi"
2017-05-23 17:09:47+00:00,digiterveys,Työpäivän aikana 2 minuutin välijumpat alentaa merkittävästi veren glukoosipitoisuutta. Reipas 30 min kävely alentaa myös verenpainetta. https://t.co/tNBsDOltTf
2017-05-23 15:29:50+00:00,MikaPitkmki,Did I find a shortcut today? Nope but  I found we Are doing pretty advanced work with #digitalhealth  In Finland! #digiterveys #Tietotalo https://t.co/7aLpJvGpuF
2017-05-23 13:34:15+00:00,ArtoHolopainen,#KuopioHealth ja #ODAhanke #digiterveys-palveluja edistämässä #atkpaivat @Kuopionkaupunki @BusinessKuopio #soteuudistus @pohjoissavo https://t.co/WQIKRpItH5
2017-05-23 10:00:36+00:00,MikaPitkmki,Interesting morning indeed. Future is  available but it has not delivered yet! #digitalhealth #digiterveys  #tietotalo https://t.co/rWmESLOE9Q
2017-05-23 08:09:44+00:00,digiterveys,"How you can achieve peak brain performance, according to science https://t.co/KMfIjbgYDc via @wef"
2017-05-23 06:44:11+00:00,Moodmetric,#Moodmetric-valmentajat ratkaisevat #stressi ä jatkuvan mittauksen avulla @digiterveys @PeRatilainen @amyskogberg https://t.co/iaHKzdckbF https://t.co/qNfW2AQKib
2017-05-21 18:43:18+00:00,paiviv,@ptkarvinen Ettei ois pilvipalvelua tarjolla? #digiterveys
2017-05-19 18:01:30+00:00,SebaSiukonen,"Terveyden edistämisen monet kasvot.
#digi
#terveys
#hyvinvointi 
https://t.co/VuylXmcRVi"
2017-05-19 07:53:11+00:00,Energiatutka,@thpoysti Jotkut virittelevät jo yhteistyötä https://t.co/O7fk6K7LAe #ruoka #terveys #digiterveys
2017-05-18 14:45:22+00:00,swtstnwsKotimaa,"Uutisen twiittasivat esiin @jera_8, @nnewspdates, @Sote_laatu, @Digiterveys_Lab…. https://t.co/JWwWcxSA7U https://t.co/Yg8l6h9KAc"
2017-05-18 14:12:35+00:00,digiterveys,"Tiesitkö, että kestävyysharjoitteluun ja kuntoon vaikuttaa perimäsi? Lue Suomen mitatuimman miehen testitulos täältä https://t.co/CYmpOZOAgt"
2017-05-18 10:01:01+00:00,tietotalo,"Tiesitko, että Tietotalolla on vahva kokemus terveydenhuollon digiratkaisuista? Tutustu osaamiseen, https://t.co/RJVHqA705F #digiterveys"
2017-05-17 09:46:17+00:00,digiterveys,Digiterveys.fi sivuilta tilaat nyt myös kokonaisvaltaisen hyvinvoinnin geenitestin! Tutustu ja tilaa: https://t.co/7fDbaOgPZe
2017-05-03 05:40:41+00:00,Niemelaanna,#tekoäly vaatii hyviä #opettajia ja oppimateriaaleja. https://t.co/sauWxBpfow #AI #ai #digiterveys #ehealth
2017-04-25 06:03:02+00:00,MinnaTohtori,"#Muutos, #työkyky, #hyvinvointi @digiterveys"
2017-04-22 10:15:43+00:00,Muumimamma,#Virtuaalisairaala ja #data'a hyödyntävä uusi lastensairaala täydentävät toisiaan #digiterveys https://t.co/ez1vM1PSdG
2017-04-20 18:32:38+00:00,rinne_kaj,Ei jää varmaan ainoaksi tutkimukseksi asiasta? - Ahkera puhelimella tekstailu voi kuluttaa... #digi #terveys #niska https://t.co/w0iwzdOHlq
2017-04-17 07:14:50+00:00,digiterveys,"Kuntien työntekijät voivat pahoin, ja siihen palaa tolkuttomasti rahaa - vaihtoehtoja on! https://t.co/nYlmr20zxN"
2017-04-16 16:54:36+00:00,Energiatutka,@mattiwaananen Minioperaattorit ja #5G tulee olemaan alustana #digiterveys*den kehityksessä.  #kyber
2017-04-16 08:34:25+00:00,PauliinaMakela,@hannelepulliain Löysin @Laakaripaivat seuratuista alan toimijoita. #yleislääkäri #terveyskeskuslääkäri #digiterveys
2017-04-16 07:29:46+00:00,hannelepulliain,"Twiittaako #yleislääkäri ja #terveyskeskuslääkäri? Seuraisin. Olisi kiinnostavaa tietää, mitä mieltä olet #ehealth #sote #digiterveys ?"
2017-04-15 13:04:40+00:00,Maaninkavaara,"Lääkäriopiskelijoita koulutetaan digiratkaisujen käyttöönottoon Oulussa 

#digiterveys
#digitalist

https://t.co/ox2rgnPCnH"
2017-04-13 10:32:01+00:00,NomertaK,"There is no business like digi""terveys""teknologia. #pakkooire #medikalisaatio #digitalisaatio #digihype #OCD  #sote #tuhlaus #tietoturva https://t.co/Q7Iv3Aww2r"
2017-04-13 09:04:15+00:00,BusinessFinland,Tervetuloa tutustumaan #Singapore'n #digiterveys-mahdollisuuksiin! Webinaari 20.4. &amp; business-delegaatio syyskuussa https://t.co/bwIJawn3LD
2017-04-12 05:05:00+00:00,AkiraRopo,"""Mehiläisen ideana on tuoda reseptilääkkeiden toimitus kotiin osaksi hoitoketjua"" #digi #terveys  #sote 💊🏥📱
https://t.co/f7hS9599ti"
2017-04-06 12:30:53+00:00,digiterveys,#terveydenhoito' a ja -edistämistä entistä ketterämmin kun apuna #etäasiointi @heltti https://t.co/MXOjTeukND
2017-04-04 13:13:22+00:00,digiterveys,Aivotutkijat: Kestävyysliikunta suojaa aivoja ikääntymisen vaikutuksilta https://t.co/ZRr7kl3Uix
2017-04-04 07:00:43+00:00,Energiatutka,@spietikainen Entä #älyruoka vientituotteena? #digiterveys
2017-04-04 03:58:01+00:00,Energiatutka,@linjaaho Ne vaikuttavat ihmisen käyttäytymiseen ja jopa persoonallisuuteen https://t.co/juCyRGZo5T #älyruoka #digiterveys
2017-04-02 18:31:15+00:00,digiterveys,"Uskalla hengästyä! Edes 10 min. Se tuottaa samat terveysvaikutukset kuin  #arkiaktiivuus ja istumisen vähentäminen.
https://t.co/7lfnEdFnCj"
2017-04-02 12:17:00+00:00,digiterveys,Satsaus työntekijöiden terveyteen tuo panostuksen takaisin jopa seitsenkertaisesti https://t.co/ySkMg6wWR8
2017-03-31 10:14:43+00:00,MKorja,Uuden lastensairaalan harjannostajaisia vietettiin 30.3.2017! #lapset #terveys #Suomi100 #digiterveys #tulevaisuus https://t.co/slVz1I5Pb7
2017-03-30 09:34:47+00:00,digiterveys,#iltavirkku'lla ruokavaliossaan #aamuvirkku'a enemmän sokeria &amp; kovaa rasvaa. #tiedosta'misella jo merkitystä@THLorg https://t.co/ZeVLd9JytA
2017-03-30 09:01:50+00:00,digiterveys,#taukojumppa #breakthemoment https://t.co/Xjfgdw9qiF
2017-03-28 10:30:07+00:00,dogetalist,Anti-#digitalist #Waltti saa enempää etänä? Kysyin. #lääkäri #terveydenhuolto #digiterveys
2017-03-27 17:20:50+00:00,sinimannisto,Huippua! 👻🗣👩‍⚕️🏥 #sote #digiterveys #nuoriso #snapchat https://t.co/EaOOlOjT0n
2017-03-26 05:29:14+00:00,LRasku,"Kainuussa alkaa kokeilu, jossa apteekeista saa lääkäripalveluja etänä #digi #terveys https://t.co/bJTVRS3jVq"
2017-03-23 13:43:57+00:00,digiterveys,Jopa puolet liikunnan harrastajista treenaa liian lujaa – Iltakävely voi usein olla hikilenkkiä parempi https://t.co/qBTmx5ibYw
2017-03-23 09:39:46+00:00,somevaari,Kuntien #terveys palvelut #digi aikaan: Verensokeri terveysasemalle @ElisaOyj etämittauksella https://t.co/5EYBWB54Cv #sote #akunews
2017-03-16 12:38:40+00:00,digiterveys,"Ilosanomaa viestittämässä Kuntotestauspäivillä ""Kunnon testaus on (myös) teknologiaa @digiterveys #KTP2017 https://t.co/hbfo6hXR92"
2017-03-15 13:36:35+00:00,digiterveys,Lakialoite Yhdysvalloissa: Geenitestit pakollisiksi työntekijöille!?https://t.co/1kcpjbDHXR #Työelämä via @KauppalehtiFi
2017-03-14 06:48:35+00:00,Uudenmaanliitto,"AIKO-hankerahoitusta nyt haettavissa meiltä, teemana digitaalinen terveys: https://t.co/JpTSoNv4du #digiterveys #ris3"
2017-03-13 14:11:00+00:00,HoivaJaTerveys,Verkkopalveluun @Terveyskyla_fi aukesi maanantaina kuusi uutta taloa https://t.co/Od6YxhwVmR #sote #digi #hus #terveys
2017-03-13 12:53:37+00:00,RiikkaOjanpaa,"#potilaskeskeisyys, #digiterveys, #palvelutehokkuus: Terveyskylä - yhdestä osoitteesta vaikka mitä! https://t.co/UmiRsacZ3R"
2017-03-13 09:14:34+00:00,digiterveys,"Raataminen töissä on turhaa – tällaista työn pitäisi olla, jos tiede saisi päättää https://t.co/oHxKYj6mgh"
2017-03-11 12:49:36+00:00,Workgoeshappy,"@_pekko_ @digiterveys @MinnaTohtori Kiitos itsellenne, hienoa että olitte mukana😎👍"
2017-03-09 17:29:59+00:00,digiterveys,"Leikillisyys. TYÖkalu, joka aiheuttaa ennalta-arvaamattomuutta, improvisaatiota, vuorovaikutuksen tiivistymistä ja luovuutta. #työ #wgh17"
2017-03-09 06:05:28+00:00,UpgradedFi,"""Testaajat suosittelivat rannekkeita jopa tuntemattomille kauppareissuilla."" #aktiivisuus #digiterveys #seniori https://t.co/xGkZMi3LGk"
2017-03-06 15:10:23+00:00,digiterveys,"Nälkä ei tarkoita laihtumista, nälkä tarkoittaa haastetta painonhallinnalle. Hallitse nälkääsi, hallitset painoasi. #ateriarytmi #annoskoko https://t.co/ispYQYVNts"
2017-03-06 13:42:51+00:00,Muumimamma,Terveyspalvelutuottajien nettisivuista voitaisiin muotoilla asiakkaan #omahoito'a tukevia #digiterveys https://t.co/IGUMc2Jfxy
2017-03-03 18:19:31+00:00,digiterveys,"Nyt se on todistettu. Aivojen jatkuvalla kuormittamisella myös vaikutusta sydän- ja verisuonitautiriskiin #stressi
https://t.co/jNwZ3J8kEC"
2017-03-02 13:36:36+00:00,digiterveys,"Ihminen ei voi muuttaa sitä, mitä ei tiedä tai ymmärrä."" Koskee sekä #rakentavapalaute'tta että #elämäntapamuutosta https://t.co/moGAzfllRz"
2017-03-01 09:07:06+00:00,Muumimamma,Duudsonien testaamaa: #Myontec harppaa maailmalle – Muskelia ja älliä älyhousuissa #finlandhealth #digiterveys https://t.co/M78FvJV1rp
2017-03-01 07:13:35+00:00,Muumimamma,#eSairaala-palvelu arvioi hoitoa ja palvelua TripAdvisorin tyyliin @finlandhealth #digiterveys #terveyttabiteista https://t.co/oqFyQas2XJ
2017-02-28 15:59:00+00:00,digiterveys,"Liikunnan aiheuttama #energiavaje hilitsee kun taas energiasaannin vähentäminen lisää #ruokahalua. 
https://t.co/5pMvptLRdg"
2017-02-27 13:39:16+00:00,digiterveys,"""Taakoista vapautuminen tapahtuu tutkimalla niitä muiden kanssa."" #hyvinvointi #itsensajohtaminen https://t.co/iWiC3LnrYb via @tehylehti"
2017-02-26 18:27:45+00:00,VilliLilli,@Sote_laatu @Digiterveys_Lab : nimenomaan viestintä. Kohtaako viestintä ja asiakasymmärrys?Epäilen. Enemmän asiakkaita suunnitteluun mukaan.
2017-02-24 14:07:28+00:00,digiterveys,"Voiko kasviksia ja hedelmiä syödä liikaa? #terveys #hyvinvointi #ravinto
https://t.co/n9vYHf5dwO"
2017-02-23 08:57:25+00:00,digiterveys,"Psykologisen pääoman merkitys työssä kasvaa. Toivo, optimismi, sinnikkyys ja yhteisluottamus auttavat onnistumaan. #muuttuvatyö #alimenta"
2017-02-23 06:38:33+00:00,Muumimamma,"Yhä useampi lääkäri hoitaa potilaansa tulevaisuudessa etänä, helpotusta kiireisille #digiterveys #finlandhealth https://t.co/PPmwRSEm8o"
2017-02-23 06:08:01+00:00,HannaVartia,"Kännykän konenäkö lukee sydämen sykkeen kasvoista
#digiterveys #terveys 
 https://t.co/KBLVt8KNYo @KauppalehtiFi @BusinessOulu_"
2017-02-22 18:09:40+00:00,Paivi_Salo,Kuntoillen bonuksia. Herättää varmasti tunteita puolesta ja vastaan. #digiterveys #työterveys https://t.co/89VYlyWItt #yleareena
2017-02-22 15:19:28+00:00,digiterveys,"Kuinka kieltäytyä rakentavasti, ja välttää ylikuormitus? Sano kaksi kertaa kyllä, ja kerran ei! https://t.co/UmnW8qp3JY"
2017-02-20 10:47:10+00:00,LauriKoponen,https://t.co/7Hyf3ixToh #Canon ymmärtää käynnissä olevan #digi -murroksen. Uudistuminen on selviytymisen lähtökohta. #Terveys #turvallisuus
2017-02-20 10:01:33+00:00,Muumimamma,@Huoletiapp terveyssovellus etsii vertaistuen #terveyttäbiteistä #finlandhealth #digiterveys https://t.co/3M0Od8Tp1F
2017-02-14 05:58:12+00:00,Muumimamma,"Viihtyisyyttä, toimintaa ja yhteydenpitoa - myös kotiuttamisen jälkeen, uusi #sairaanhoito tukee hyvin parantumista #digiterveys https://t.co/Rs9Q4PE827"
2017-02-08 12:51:00+00:00,digiterveys,"Vielä ehtii mukaan!
Lisätietoja minna@digiterveys.fi, puh.  050 594 8564
sekä sivuiltamme
https://t.co/ZYASxmHwXR
https://t.co/4Kphr1gtTT https://t.co/N1HYHIbidm"
2017-02-07 10:08:31+00:00,digiterveys,Digivalmentaja auttamassa pienin askelin kohti hyvinvointia #terveys #hyvinvointi #valmennus #digitalisaatio https://t.co/R5GBrEB4Bf
2017-02-02 13:59:49+00:00,digiterveys,https://t.co/Dliix9fFmV https://t.co/9MykXiVoNW
2017-02-02 09:23:38+00:00,digiterveys,"Kuka minä olen, mitä tarvitsen? Silmiä avaava teemaviikko @digiterveys-asiakkailla #itsensäjohtaminen #selfmanagement #hyvinvointivalmennus"
2017-02-02 06:08:01+00:00,HannaVartia,"Jyväskylän yliopiston ja IBM:n yhteistyö tiivistyy
#tekoäly @uniofjyvaskyla #ibmwatson #digiterveys
https://t.co/tk9KbFfRv8"
2017-02-01 15:59:38+00:00,Innosta,"Digi, sairaala, Watson ja Suomi samassa uutisotsikossa. Vain ja ainostaan hienoa! #terveys #fysioterapia https://t.co/l8K3UWB9eh"
2017-02-01 15:36:02+00:00,VerticalVC,"Vertical antaa vauhtia terveysalan startupeille @ksalonius #terveysteknologia #digiterveys
https://t.co/9Pu64X0ETv"
2017-02-01 15:30:53+00:00,HannaVartia,".@VerticalVC  antaa vauhtia terveysalan startupeille 
@HealthSPAfi @ksalonius #terveysteknologia #digiterveys
https://t.co/ve36IPfXNn"
2017-02-01 11:17:40+00:00,BusinessFinland,eSairaala – Terveydenhuollon toimijoiden palvelutaso näkyväksi uudella tavalla #digiterveys https://t.co/iJMbN38al4
2017-01-30 16:46:51+00:00,LabqualitySuomi,Tutustu digipatologiaan Labquality-päivillä! - Mylab Technologies https://t.co/52pcnfhqfW #LQD2017 #digiterveys #terveysteknologia
2017-01-27 08:39:14+00:00,annepalkamo,Loistavaa suomalaista #terveysteknologia'n osaamista - @Tekesfi aktiivisesti tukena #vienti @teamfinlandfi #digiterveys https://t.co/vQVmyVLGFh
2017-01-27 08:18:22+00:00,BusinessFinland,Vuoden #Terveysinnovaatio #HealthAwards-kisassa: @Evondos Oy:n lääkeannostelurobotti ja eHealth-alusta #digiterveys https://t.co/UjA4HYcTua
2017-01-26 17:09:57+00:00,Muumimamma,Onnittelut @Evondos! #digiterveys https://t.co/YOuqWqAvWX
2017-01-26 06:06:11+00:00,Muumimamma,Tältä #digiterveys näyttää käytännössä: helpotusta hoitohenkilökunnan sekä potilaiden arkeen #terveyttäbiteistä https://t.co/xD1a7qQpst
2017-01-23 06:28:39+00:00,annepalkamo,"Loistava parannus #diabeetikko-lasten elämään, säästyvät pienet sormenpäät alituiselta pistelyltä #hyvinvointi #terveys #digi https://t.co/37QCfMdPlo"
2017-01-15 12:04:14+00:00,VilliLilli,"@Digiterveys_Lab:avoimmuus tärkeää.Asiakas omistaa oman datan ja tuottaa dataa.
Tämä tulevaisuudessa valtava muutos,mahdollisuus #sote"
2017-01-13 16:00:25+00:00,digiterveys,Ensimmäinen @Digiterveys Varala #hyvinvointivalmennus starttasi tänään #Tampereella! @varalaofficial  https://t.co/KCj0kpX6MG
2017-01-10 09:42:18+00:00,digiterveys,"Sää vaikuttaa #liikunta #käyttäytyminen: hyvä ottaa huomioon #hyvinvointivalmennus
https://t.co/SUH5RhgvSX"
