Päivämäärä,Käyttäjätunnus,Aihe,Twiitti,Suodatettu_Twiitti,Twiitti_englanniksi,Tunneluku,Tunneluokka
2020-11-07,SirkiaHeli,A0,Big YES and shout-out for all the champs and partners alike who make this happen; @magdadaccord 👏👏 #healthcare #innovation #patientcentric #terveydenhuolto #digitalisaatio,big yes and shout-out for all the champs and partners alike who make this happen @magdadaccord _ emoji__emoji _ healthcare innovation patientcentric terveydenhuolto digitalisaatio,Big YES and shout-out for all the champs and partners alike who make this happen; @magdadaccord 👏👏 #healthcare #innovation #patientcentric #terveydenhuolto #digitalisaatio,0.7964,positiivinen
2020-10-29,Saario_Minna,A0,"Hyvä, konkreettisia tilanteita ja toimintaohjeita sisältävä juttu #terveydenhuolto'ammattilaisille.  #tietoturva, #tietosuoja, #digitalisaatio, #sote, #asiakastieto, #yksityisyydensuoja",hyvä konkreettinen tilanne toimintaohjes sisältää juttu terveydenhuolto'ammattilaisille tietoturva tietosua digitalisaatio sote asiakastieto yksityisyydensuo,"A good article with concrete situations and action instructions for #healthcare professionals. #data security, #data protection, #digitalization, #security, #customer information, #privacy",0.7717,positiivinen
2016-06-16,SuomenPoliisi,A1,Huoltotöiden vuoksi #poliisi'n sähköinen asiointipalvelu ja ajanvaraus eivät ole käytettävissä 16.6.2016 klo 23:00 - 17.6.2016 klo 02:00.,huoltotöiden sähköinen asiointipalvelu ajanvaraus käyttää klo klo,"Due to maintenance work, #poliisi's electronic transaction service and appointment booking will not be available from 16.6.2016 at 23:00 to 17.6.2016 at 02:00.",0.0,neutraali
2018-01-25,MarcoNetterberg,A1,"Sähköinen ajanvaraus toistaiseksi pois käytöstä (Telialla ongelmia). Ohjelmistossa tänään: 
BodyBike klo 18.15 /... https://t.co/O1wBCXjBkP",sähköinen ajanvaraus toistaiseksi pois käyttö telialla ongelma ohjelmistossa tänään bodybike klo _ url _,"Electronic appointment booking temporarily disabled (problems with Telia). In the program today:
BodyBike at 18:15 /... https://t.co/O1wBCXjBkP",-0.4019,negatiivinen
2016-06-21,siekkisentiina,A1,"Ai perkele miten kätevää on tollanen sähköinen ajanvaraus!

Sillon ku se toimii...",miten kätevä tollanen sähköinen ajanvaraus silloin toimia,"Damn, how convenient it is to make an electronic appointment at that time!

As long as it works...",-0.4574,negatiivinen
2016-05-09,Nicestyle_Oy,A1,"Tänään maanantaina 9.5. hoitolamme on SULJETTU.

Sähköinen ajanvaraus auki 24/7
https://t.co/wnwO7YkLrO https://t.co/49F5BNcgGL",tänään maanantai hoitolamme suljettu sähköinen ajanvaraus auki _ url _ _ url _,"Today, Monday 9.5. our treatment pond is CLOSED.

Electronic appointment booking open 24/7
https://t.co/wnwO7YkLrO https://t.co/49F5BNcgGL",0.0,neutraali
2016-08-30,Kaleva_fi,A1,Kiimingissä käyttöön akuuttivastaanoton sähköinen ajanvaraus https://t.co/X3fUxrV8Ak #Oulu,kiimingissä käyttö akuuttivastaanotto sähköinen ajanvaraus _ url _ oulu,Electronic appointment booking for acute reception available in Kiiming https://t.co/X3fUxrV8Ak #Oulu,0.0,neutraali
2018-01-11,vihtacom,A1,"Day 2 @Laakaripaivat: Tervetuloa vihtomaan kanssamme lisää löylyä ajanvaraukseen ja testauttamaan noppaonnea! Palkintona ""terveet hampaat"" 😃 #sähköinen #asiointi #ajanvaraus #sote https://t.co/WxJCgcFOYk",day @laakaripaivat tervetuloa vihtomaan kanssamme lisää löyly ajanvarauknen testauttaa noppaonnea palkintona terveet hammas _ emoji _ sähköinen asiointi ajanvaraus _ url _,"Day 2 @Laakaripaivat: Welcome to join us for more fun booking an appointment and testing your dice luck! ""Healthy teeth"" as a reward 😃 #electrical #asiointi #ajanvaraus #sote https://t.co/WxJCgcFOYk",0.9551,positiivinen
2016-08-30,RiikaHI,A1,Kiiminkiin akuuttivastaanoton sähköinen ajanvaraus #omahoito https://t.co/sBT0F9v4nx,kiiminkiin akuuttivastaanotto sähköinen ajanvaraus omahoito _ url _,Kiiminki acute reception electronic appointment #omahoito https://t.co/sBT0F9v4nx,0.0,neutraali
2016-09-02,karitaveve,A1,Vihaan soittaa paikkoihin joissa vois ihan hyvin toimii sähköinen ajanvaraus...,vihaan soittaa paikka ihan hyvin toimia sähköinen ajanvaraus,I hate calling places where electronic appointment booking works just fine...,-0.4404,negatiivinen
2016-08-31,oulunkaupunki,A1,Kiimingissä huomenna käyttöön sähköinen ajanvaraus akuuttivastaanottoon sairaanhoitajalle. https://t.co/4q27bnmlhJ https://t.co/SVxuNbiSIx,kiimingissä huomenna käyttö sähköinen ajanvaraus akuuttivastaanotto sairaanhoitaja _ url _ _ url _,"In Kiiming tomorrow, electronic appointment booking for acute reception for nurses will be available. https://t.co/4q27bnmlhJ https://t.co/SVxuNbiSIx",0.0,neutraali
2016-08-30,KirstiYlitaloK,A1,Sähköinen ajanvaraus on tätä päivää myös julkisissa palveluissa. #oulu #sote https://t.co/myFXggaCoN,sähköinen ajanvaraus päivä myös palvelua oulu _ url _,"Nowadays, electronic appointment booking is also available in public services. #oulu #sote https://t.co/myFXggaCoN",0.0,neutraali
2017-03-28,katri_leikola,A1,Katsotaan toimiiko Nokian kaupungin sähköinen ajanvaraus... jos koittaisin hammastarkastusaikaa varata...,katsotaan nokia kaupunki sähköinen ajanvaraus koittaa hammastarkastusaika varata,Let's see if Nokia's electronic appointment booking works... if I could book an appointment for a dental checkup...,0.0,neutraali
2018-02-04,TittaPelttari,A1,Auttaisivatko sähköinen ajanvaraus ja muistutusviestit kännykkään hyvissä ajoin &amp; edellisenä päivänä? Ehdottomasti saatava maakunnassa viimeistään käyttöön. #lapemuutos #pirkanmaa2019 https://t.co/EiABbaNycI,auttaisivatko sähköinen ajanvaraus muistutusviesti kännykkään hyvissä ajoin amp edellinen päivä ehdottomasti saada maakunta viimeistään käyttö lapemuutos _ url _,Would electronic appointment booking and reminder messages on the cell phone in good time & the day before help? Definitely available in the province for use at the latest. #lapemuutos #pirkanmaa2019 https://t.co/EiABbaNycI,0.8074,positiivinen
2017-04-03,KymenSanomat,A1,"Sähköinen ajanvaraus käyttöön Kotkan terveysasemilla, sairaanhoitajalle voi varata ajan netissä https://t.co/zNLj8bdNOI",sähköinen ajanvaraus käyttö kotka terveysasemi sairaanhoitaja varata aika netti _ url _,"Electronic appointment booking for Kotka health stations, you can book an appointment for a nurse online https://t.co/zNLj8bdNOI",0.0,neutraali
2017-04-05,Nicestyle_Oy,A1,"Uudet värin kevääseen. Varaa aika värianalyysiin!

Helppo sähköinen ajanvaraus:... https://t.co/iUNOyWO7bJ",uusi väri kevät vara aika värianalyysiin helppo sähköinen ajanvaraus _ url _,"New colors for spring. Make an appointment for a color analysis!

Easy electronic appointment booking:... https://t.co/iUNOyWO7bJ",0.4926,positiivinen
2017-04-05,KokkoMari,A1,"Yrittäjien digikoulut lähti tänään liikkeelle Mikkelistä! Perusasiat kuntoon - kotisivut, some, sähköinen ajanvaraus https://t.co/Xav2lVKges https://t.co/9o90kgAGTl",yrittäjien digikoulu lähteä tänään liikkeelle mikkelistä perusasia kunto kotisivu some sähköinen ajanvaraus _ url _ _ url _,"Entrepreneurs' digital schools started today in Mikkeli! Getting the basics right - website, social media, electronic appointment booking https://t.co/Xav2lVKges https://t.co/9o90kgAGTl",0.0,neutraali
2018-01-31,terhikantanen,A1,"Yleishyödylliset yhdistykset käyttävät maksutta kaikille avoimeen &amp; maksuttomaan toimintaansa kaupungin tiloja, kuten päiväkoteja, kouluja ja kirjastoja (sähköinen ajanvaraus ja kulunvalvonta).
 https://t.co/XopSSBFlB6 #oulu #hyväidea #järjestöt",yleishyödyllinen yhdistyknen käyttää maksu avoimeen amp maksuttomaan toiminta kaupunki tila kuten päiväkoti koulu kirjasto sähköinen ajanvaraus _ url _ oulu hyväidea järjestö,"Non-profit associations use city facilities, such as daycare centers, schools and libraries, for their open & free activities free of charge (electronic appointment booking and access control).
 https://t.co/XopSSBFlB6 #oulu #goodidea #organizations",0.765,positiivinen
2017-04-18,sitruunainen,A1,Meinasin ottaa ylös hammaslääkärin numeron mut sähköinen ajanvaraus aukee kesäkuussa että ehkä ootankin tän pari kuukautta... 🌚🌚🌚,meinasin ottaa ylös hammaslääkäri numero sähköinen ajanvaraus aukea kesäkuu ehkä ootankin kuukausi _ emoji__emoji__emoji _,"I meant to take down the dentist's number, but electronic appointment booking opens in June, so maybe I'll have to wait a couple of months... 🌚🌚🌚",0.0387,neutraali
2017-04-26,STTInfo,A1,Sähköinen ajanvaraus 1. luokan terveystarkastuksiin https://t.co/2fE5veFCdl,sähköinen ajanvaraus 1. . luokka terveystarkastuksi _ url _,Electronic appointment for 1st class health checks https://t.co/2fE5veFCdl,0.0,neutraali
2017-04-26,JuhaJolkkonen,A1,Stadin soten digitalisaatio etenee: Sähköinen ajanvaraus 1. luokan terveystarkastuksiin https://t.co/KCCs7MCozn,stad so digitalisaatio edetä sähköinen ajanvaraus 1. . luokka terveystarkastuksi _ url _,The digitalization of the stadium is progressing: Electronic appointment booking for 1st class health checks https://t.co/KCCs7MCozn,0.0,neutraali
2017-05-24,vihtacom,A1,Vielä tänään tarjolla terveitä hampaita kolmella oikein! Laitetaan samalla myös #sähköinen #ajanvaraus kuntoon! #atkpaivat https://t.co/v847rB5x4J,vielä tänään tarjolla terveä hampa oikein laitetaan samalla myös sähköinen ajanvaraus kunto atkpaia _ url _,"Even today, healthy teeth are available in three ways! At the same time, we will also fix the #electronic #appointment! #atkpaivat https://t.co/v847rB5x4J",0.508,positiivinen
2017-06-19,halonen_anu,A1,Kiitos sujuva #jyte #jyväskylä #sähköinen #ajanvaraus #vastaanotto - kyllä kelpaa pihatöitä tehdä kun tetanus #rokotus ajantasalla! 👍😎🌸,kiitos sujuva jyte jyväskylä sähköinen ajanvaraus vastaanotto kyllä kelvata pihatö tehdä tetanus rokotus ajantasa _ emoji__emoji__emoji _,Thanks for the smooth #jyte #jyväskylä #electric #booking #reception - it's okay to do yard work when the tetanus #vaccination is up to date! 👍😎🌸,0.6239,positiivinen
2018-01-02,helilau,A1,@Lempaalankunta  joko olis aika tuoda sähköinen ajanvaraus vaikka röntgenin ja puheterapeutin varaukseen. Nyt voi varata puhelimitse vain silloin ja tällöin. Haastavaa työssäkäyvälle pysäyttää työ ja soittaa ja olla pääsemättä läpi.  #kalenteriinvarausettämuistaavarata,@lempaalankunta aika tuoda sähköinen ajanvaraus vaikka röntgeti puheterapeutti varaukseen nyt varata puhelimitse vain silloin tällöin haastavaa työssäkäyvälle pysäyttää työ soittaa pääsemä läpi kalenteriinvarausettämuistaavara,"@Lempaalankunta either it was time to bring an electronic appointment, for example to book an X-ray and a speech therapist. Now you can book by phone only occasionally. It is challenging for a worker to stop work and call and not get through. #kalenteriinvarausettämuistaaavarata",-0.2177,neutraali
2022-04-15,v_virpi,A1,"Julkisten palvelujen digitalisointi
Keskeiset julkiset palvelut: 100 % verkossa
Sähköinen terveydenhuolto:100 % EU-alueen kansalaisista pääsee sähköisiin potilastietoihinsa
Digitaalinen henkilöllisyys: 80 % kansalaisista käyttää digitaalista henkilökorttia https://t.co/RB1J6hVFuW",julkinen palvelu digitalisointi keskeinen julkinen palvelu verko sähköinen terveydenhuolto:100 eu-alueen kansalainen päästä sähköisi potilastietoihinsa digitaalinen henkilöllisyys kansalainen käyttää digitaalinen henkilökortti _ url _,"Digitization of public services
Key public services: 100% online
Electronic health care: 100% of EU citizens can access their electronic patient information
Digital identity: 80% of citizens use a digital identity card https://t.co/RB1J6hVFuW",0.4939,positiivinen
2017-09-07,Laplandtravel,A1,Oulunkaaren terveysasemilla otetaan käyttöön sähköinen ajanvaraus (Kaleva) https://t.co/EgeVfO1f3o #uutiset #lappi #lapland #finland,oulunkaaren terveysasemki ottaa käyttö sähköinen ajanvaraus kaleva _ url _ uutinen lappi lapland finland,Electronic appointment booking will be introduced at Oulunkaari health centers (Kaleva) https://t.co/EgeVfO1f3o #uutiset #lappi #lapland #finland,0.0,neutraali
2017-09-10,PKLeena,A1,Oulunkaaren terveysasemilla otetaan käyttöön sähköinen ajanvaraus https://t.co/BCFVtPX9ke,oulunkaaren terveysasemki ottaa käyttö sähköinen ajanvaraus _ url _,Electronic appointment booking will be introduced at Oulunkaari health centers https://t.co/BCFVtPX9ke,0.0,neutraali
2017-09-25,HelDigituki,A1,"#Neuvola'n sähköinen asiointi: #ajanvaraus terveydenhoitajalle, yhteydenottopyynnöt.. | #helsinki #sähköinenasiointi https://t.co/qqRcOKbXAz",neuvola'n sähköinen asiointi ajanvaraus terveydenhoitajalle yhteydenottopyyntö helsinki sähköinenasiointi _ url _,"#Neuvola's electronic transactions: #booking an appointment for a health nurse, contact requests.. | #helsinki #electricity https://t.co/qqRcOKbXAz",0.0,neutraali
2019-01-23,privaon,A1,Terveyspalvelujen digitaalinen palveluinfrastruktuuri yhdistää sähköisen terveydenhuollon kansalliset järjestelmät toisiinsa - suomalainen sähköinen resepti toimii nyt Virossa  https://t.co/Dni9npaJsA #omakanta #suostumus #terveystiedot #terveydenhuolto #tietosuoja #privaon,terveyspalvelujen digitaalinen palveluinfrastruktuuri yhdistää sähköinen terveydenhuolto kansallinen järjestelmä suomalainen sähköinen resepti toimia nyt viro _ url _ omakanta suostumus terveystiedo terveydenhuolto tietosua privako,The digital service infrastructure of health services connects the national systems of electronic health care - the Finnish electronic prescription now works in Estonia https://t.co/Dni9npaJsA #omakanta #suostumus #terveystiedot #terveydenhuolto #tietosuoja #privaon,0.4939,positiivinen
2017-10-04,Laplandtravel,A1,Suun terveydenhuollossa otetaan käyttöön sähköinen ajanvaraus (Rovaniemen… https://t.co/9ONTbILQwE #uutiset #lappi #lapland #finland,suu terveydenhuollo ottaa käyttö sähköinen ajanvaraus rovaniemi _ url _ uutinen lappi lapland finland,Electronic appointment booking will be introduced in oral healthcare (Rovaniemi... https://t.co/9ONTbILQwE #uutiset #lappi #lapland #finland,0.0,neutraali
2017-10-18,PenttilaJere,A1,"Vihdoinkin uutta kokeilua julkisella terveysasemalla, hyvä. Jos ei kokeile, mikään ei muutu. #sähköinenajanvaraus #enemmänpotilaita #sote https://t.co/tgguqB73Vi",vihdoin uusi kokeilu julkinen terveysasema hyvä kokeillä muuttua sähköinenajanvaraus enemmänpotilaita _ url _,"Finally a new experiment at a public health center, good. If you don't try, nothing will change. #electrical appointment #morepatients #sote https://t.co/tgguqB73Vi",0.4404,positiivinen
2017-12-13,miiapaakkari,A1,Oulunkaarella on sähköinen ajanvarauspyyntö palvelu https://t.co/JVMhV37C0F @oulunkaari #vaala #sähköinenajanvaraus @PekkaValinen #käyttäkäätätä #hyväpalvelu https://t.co/Gjb51i0SPx,oulunkaarella sähköinen ajanvarauspyyntö palvelu _ url _ @oulunkaari vaala sähköinenajanvaraus @pekkavalinen käyttäkäätätä hyväpalvelu _ url _,Oulunkaari has an electronic appointment request service https://t.co/JVMhV37C0F @oulunkaari #vaala #electrical appointment booking @PekkaValinen #käyttäkätätä #hyväpalvelu https://t.co/Gjb51i0SPx,0.0,neutraali
2016-04-29,JKLn_kaupunki,A1,Jyväskylän kouluterveydenhuollossa otetaan käyttöön sähköinen ajanvaraus https://t.co/bZZfvjpYRu #jyväskylä jyvaskyla,jyväskylä kouluterveydenhuollo ottaa käyttö sähköinen ajanvaraus _ url _ jyväskylä jyvaskyla,Jyväskylä's school health service will introduce electronic appointment booking https://t.co/bZZfvjpYRu #jyväskylä jyvaskyla,0.0,neutraali
2017-11-27,Sami_Sulkko,A1,"Poliisin sähköinen ajanvaraus on hyvin toimiva ja nopea. Sopii malliksi kunnille myös. Vielä kun ampuma-aseen hankkimislupaprosessin voisi muuttaa kokonaan sähköiseksi kuten passin, niin homma olisi täydellinen. @ilkkakoskimki",poliisi sähköinen ajanvaraus hyvin toimiva nopea sopii kunni myös vielä kun ampuma-aseen hankkimislupaprosesta muuttaa kokonaan sähköinen kuten pasta niin homma täydellinen,"The police's electronic appointment booking is very functional and fast. Also suitable as a model for municipalities. Even if the permit process for acquiring a firearm could be completely changed to an electronic one, like a passport, then the job would be perfect. @ilkkakoskimki",0.7351,positiivinen
